time,open,high,low,close,volume
1772668800,99.58884181008987,99.58884181008987,99.58884181008987,99.58884181008987,1
1772668800,105.8205138428783,105.8205138428783,105.8205138428783,105.8205138428783,1
1772755200,105.75902609353842,105.75902609353842,105.75902609353842,105.75902609353842,1
1773014400,103.44418878534363,103.44418878534363,103.44418878534363,103.44418878534363,1
1773100800,105.8542405763216,105.8542405763216,105.8542405763216,105.8542405763216,1
1773187200,106.82709328976807,106.82709328976807,106.82709328976807,106.82709328976807,1
1773273600,106.44643950427471,106.44643950427471,106.44643950427471,106.44643950427471,1
1773360000,106.81249233018586,106.81249233018586,106.81249233018586,106.81249233018586,1
1773619200,106.76033158049012,106.76033158049012,106.76033158049012,106.76033158049012,1
1773705600,106.65607967504518,106.65607967504518,106.65607967504518,106.65607967504518,1
1773792000,106.90445645704132,106.90445645704132,106.90445645704132,106.90445645704132,1
1773878400,103.91388265663011,103.91388265663011,103.91388265663011,103.91388265663011,1
1773964800,106.66417733385849,106.66417733385849,106.66417733385849,106.66417733385849,1
1774224000,107.0210653284978,107.0210653284978,107.0210653284978,107.0210653284978,1
1774310400,106.85105368071194,106.85105368071194,106.85105368071194,106.85105368071194,1
1774396800,107.08606968767648,107.08606968767648,107.08606968767648,107.08606968767648,1
1774569600,106.63152315814746,106.63152315814746,106.63152315814746,106.63152315814746,1
1774828800,107.2754502158146,107.2754502158146,107.2754502158146,107.2754502158146,1
1775001600,107.19061780536026,107.19061780536026,107.19061780536026,107.19061780536026,1
1775088000,107.22404533952252,107.22404533952252,107.22404533952252,107.22404533952252,1
1775433600,107.26804068686255,107.26804068686255,107.26804068686255,107.26804068686255,1
1775520000,107.30062791425124,107.30062791425124,107.30062791425124,107.30062791425124,1
1775606400,106.81931596922063,106.81931596922063,106.81931596922063,106.81931596922063,1
1775692800,106.6495149215655,106.6495149215655,106.6495149215655,106.6495149215655,1
1775779200,106.12626355882911,106.12626355882911,106.12626355882911,106.12626355882911,1
1776038400,106.58002586954203,106.58002586954203,106.58002586954203,106.58002586954203,1
1776038400,106.58002586954203,106.58002586954203,106.58002586954203,106.58002586954203,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776038400,106.41260075764048,106.41260075764048,106.41260075764048,106.41260075764048,1
1776211200,106.53660067822656,106.53660067822656,106.53660067822656,106.53660067822656,1
1776297600,106.31162534231792,106.31162534231792,106.31162534231792,106.31162534231792,1
1776384000,105.8471915110015,105.8471915110015,105.8471915110015,105.8471915110015,1
1776729600,106.55334674118555,106.55334674118555,106.55334674118555,106.55334674118555,1
1776816000,106.57179150877268,106.57179150877268,106.57179150877268,106.57179150877268,1
1776902400,105.86700702305369,105.86700702305369,105.86700702305369,105.86700702305369,1
1776988800,107.46354743308282,107.46354743308282,107.46354743308282,107.46354743308282,1
1777248000,107.63319521087924,107.63319521087924,107.63319521087924,107.63319521087924,1
1777334400,106.60085725604354,106.60085725604354,106.60085725604354,106.60085725604354,1
1777420800,106.25771918801914,106.25771918801914,106.25771918801914,106.25771918801914,1
1777507200,106.15001790805165,106.15001790805165,106.15001790805165,106.15001790805165,1
1777852800,106.57365726114692,106.57365726114692,106.57365726114692,106.57365726114692,1
1777939200,106.27482880328678,106.27482880328678,106.27482880328678,106.27482880328678,1
1778025600,106.34048142511041,106.34048142511041,106.34048142511041,106.34048142511041,1
1778025600,106.34048142511041,106.34048142511041,106.34048142511041,106.34048142511041,1
1778112000,106.24563282468868,106.24563282468868,106.24563282468868,106.24563282468868,1
1778198400,106.41137055806507,106.41137055806507,106.41137055806507,106.41137055806507,1
1778457600,104.77956603576477,104.77956603576477,104.77956603576477,104.77956603576477,1
1778544000,103.83726946297496,103.83726946297496,103.83726946297496,103.83726946297496,1
1778544000,103.83726946297496,103.83726946297496,103.83726946297496,103.83726946297496,1
1778630400,106.51624979953249,106.51624979953249,106.51624979953249,106.51624979953249,1
1778716800,106.67752617985605,106.67752617985605,106.67752617985605,106.67752617985605,1
1778803200,106.48899302089964,106.48899302089964,106.48899302089964,106.48899302089964,1
1779062400,105.34334638562292,105.34334638562292,105.34334638562292,105.34334638562292,1
1779148800,106.30446941229926,106.30446941229926,106.30446941229926,106.30446941229926,1
1779235200,105.44803508746328,105.44803508746328,105.44803508746328,105.44803508746328,1
1779321600,106.42154573754203,106.42154573754203,106.42154573754203,106.42154573754203,1
1779408000,106.57354727852022,106.57354727852022,106.57354727852022,106.57354727852022,1
1779667200,106.07629285155153,106.07629285155153,106.07629285155153,106.07629285155153,1
1779753600,105.88413273127517,105.88413273127517,105.88413273127517,105.88413273127517,1
1779840000,105.44958014914702,105.44958014914702,105.44958014914702,105.44958014914702,1
1780012800,104.42146165341639,104.42146165341639,104.42146165341639,104.42146165341639,1
1780272000,105.66731852717372,105.66731852717372,105.66731852717372,105.66731852717372,1
1780358400,105.9389677042831,105.9389677042831,105.9389677042831,105.9389677042831,1
1780444800,105.85689698254059,105.85689698254059,105.85689698254059,105.85689698254059,1
1780531200,106.05257319484582,106.05257319484582,106.05257319484582,106.05257319484582,1
1780617600,106.14143902880795,106.14143902880795,106.14143902880795,106.14143902880795,1
1780876800,106.58201852702905,106.58201852702905,106.58201852702905,106.58201852702905,1
