time,open,high,low,close,volume
1772668800,164.2717995844641,164.2717995844641,164.2717995844641,164.2717995844641,1
1772668800,179.39016590599414,179.39016590599414,179.39016590599414,179.39016590599414,1
1772755200,178.43889704390193,178.43889704390193,178.43889704390193,178.43889704390193,1
1773014400,173.47570845885073,173.47570845885073,173.47570845885073,173.47570845885073,1
1773100800,178.44749597785224,178.44749597785224,178.44749597785224,178.44749597785224,1
1773187200,176.55038270286823,176.55038270286823,176.55038270286823,176.55038270286823,1
1773273600,176.46098420819308,176.46098420819308,176.46098420819308,176.46098420819308,1
1773360000,179.18856080377313,179.18856080377313,179.18856080377313,179.18856080377313,1
1773619200,184.90420213868495,184.90420213868495,184.90420213868495,184.90420213868495,1
1773705600,179.88123410099982,179.88123410099982,179.88123410099982,179.88123410099982,1
1773792000,178.76791116784187,178.76791116784187,178.76791116784187,178.76791116784187,1
1773878400,171.67847983482892,171.67847983482892,171.67847983482892,171.67847983482892,1
1773964800,177.33540259981706,177.33540259981706,177.33540259981706,177.33540259981706,1
1774224000,174.6569765588126,174.6569765588126,174.6569765588126,174.6569765588126,1
1774310400,177.0303807117579,177.0303807117579,177.0303807117579,177.0303807117579,1
1774396800,177.1962932792895,177.1962932792895,177.1962932792895,177.1962932792895,1
1774569600,182.4454433638879,182.4454433638879,182.4454433638879,182.4454433638879,1
1774828800,179.8092128832178,179.8092128832178,179.8092128832178,179.8092128832178,1
1775001600,176.52082371172148,176.52082371172148,176.52082371172148,176.52082371172148,1
1775088000,178.6789056793221,178.6789056793221,178.6789056793221,178.6789056793221,1
1775433600,180.93960783724148,180.93960783724148,180.93960783724148,180.93960783724148,1
1775520000,185.6722431232595,185.6722431232595,185.6722431232595,185.6722431232595,1
1775606400,181.52455829848003,181.52455829848003,181.52455829848003,181.52455829848003,1
1775692800,185.01429767243286,185.01429767243286,185.01429767243286,185.01429767243286,1
1775779200,182.99414342943956,182.99414342943956,182.99414342943956,182.99414342943956,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776038400,188.58913392668174,188.58913392668174,188.58913392668174,188.58913392668174,1
1776211200,189.85809868640052,189.85809868640052,189.85809868640052,189.85809868640052,1
1776297600,190.10876448761928,190.10876448761928,190.10876448761928,190.10876448761928,1
1776384000,197.43860142640943,197.43860142640943,197.43860142640943,197.43860142640943,1
1776729600,190.94884916508144,190.94884916508144,190.94884916508144,190.94884916508144,1
1776816000,191.77517765813104,191.77517765813104,191.77517765813104,191.77517765813104,1
1776902400,193.96232533675737,193.96232533675737,193.96232533675737,193.96232533675737,1
1776988800,200.39698111382637,200.39698111382637,200.39698111382637,200.39698111382637,1
1777248000,196.96903195792112,196.96903195792112,196.96903195792112,196.96903195792112,1
1777334400,200.44941465196837,200.44941465196837,200.44941465196837,200.44941465196837,1
1777420800,202.47633921513355,202.47633921513355,202.47633921513355,202.47633921513355,1
1777507200,206.00888800375338,206.00888800375338,206.00888800375338,206.00888800375338,1
1777852800,199.23663533554264,199.23663533554264,199.23663533554264,199.23663533554264,1
1777939200,196.7074815307746,196.7074815307746,196.7074815307746,196.7074815307746,1
1778025600,185.50356539817952,185.50356539817952,185.50356539817952,185.50356539817952,1
1778025600,185.50356539817952,185.50356539817952,185.50356539817952,185.50356539817952,1
1778112000,188.53766244280098,188.53766244280098,188.53766244280098,188.53766244280098,1
1778198400,187.37466437011722,187.37466437011722,187.37466437011722,187.37466437011722,1
1778457600,185.35451032651352,185.35451032651352,185.35451032651352,185.35451032651352,1
1778544000,179.73729154635976,179.73729154635976,179.73729154635976,179.73729154635976,1
1778544000,179.73729154635976,179.73729154635976,179.73729154635976,179.73729154635976,1
1778630400,187.29097160488314,187.29097160488314,187.29097160488314,187.29097160488314,1
1778716800,187.26877175107313,187.26877175107313,187.26877175107313,187.26877175107313,1
1778803200,186.48325627170667,186.48325627170667,186.48325627170667,186.48325627170667,1
1779062400,186.32133436951875,186.32133436951875,186.32133436951875,186.32133436951875,1
1779148800,182.15465455970573,182.15465455970573,182.15465455970573,182.15465455970573,1
1779235200,185.4618148284606,185.4618148284606,185.4618148284606,185.4618148284606,1
1779321600,186.75520737818601,186.75520737818601,186.75520737818601,186.75520737818601,1
1779408000,194.95563929573865,194.95563929573865,194.95563929573865,194.95563929573865,1
